date,time,open,close,low,high,volume
2026-07-03,09:00,22655,23090,22590,23180,1820676
2026-07-03,09:01,23080,22735,22700,23105,1810479
2026-07-03,09:02,22730,22300,22205,22900,1322659
2026-07-03,09:03,22300,22865,22205,22900,779776
2026-07-03,09:04,22875,22790,22750,23080,1062896
2026-07-03,09:05,22785,22595,22540,22910,863665
2026-07-03,09:06,22590,23300,22555,23410,805075
2026-07-03,09:07,23315,23070,23020,23385,1038535
2026-07-03,09:08,23070,22795,22675,23195,823405
2026-07-03,09:09,22800,22105,22095,22910,1238129
2026-07-03,09:10,22105,22510,22030,22520,1159514
2026-07-03,09:11,22510,22825,22335,22835,1031915
2026-07-03,09:12,22805,22595,22480,22825,808312
2026-07-03,09:13,22595,23070,22580,23100,845758
2026-07-03,09:14,23090,23150,23010,23330,858040
2026-07-03,09:15,23145,22830,22810,23200,857165
2026-07-03,09:16,22845,22790,22650,23025,667946
2026-07-03,09:17,22800,22660,22645,23100,605386
2026-07-03,09:18,22655,22395,22365,22735,1025786
2026-07-03,09:19,22405,22310,22155,22520,682053
2026-07-03,09:20,22305,22385,22240,22520,884103
2026-07-03,09:21,22375,22350,22275,22655,562296
2026-07-03,09:22,22330,22035,21945,22500,913914
2026-07-03,09:23,22060,21990,21870,22155,778466
2026-07-03,09:24,21990,21825,21755,22080,993426
2026-07-03,09:25,21810,21665,21610,21955,923045
2026-07-03,09:26,21665,21680,21550,21790,798328
2026-07-03,09:27,21690,21510,21405,21870,886532
2026-07-03,09:28,21495,21385,21385,21655,998313
2026-07-03,09:29,21380,21165,21140,21430,1217720
2026-07-03,09:30,21165,20805,20690,21290,1818561
2026-07-03,09:31,20800,21125,20645,21140,1444020
2026-07-03,09:32,21115,20730,20725,21145,849382
2026-07-03,09:33,20740,20610,20505,20785,1542939
2026-07-03,09:34,20612,20390,20390,20630,1035750
2026-07-03,09:37,21120,21505,21120,21505,1591154
2026-07-03,09:38,21505,21590,21475,21830,1190198
2026-07-03,09:39,21605,21460,21350,21630,898869
2026-07-03,09:40,21450,21090,21040,21450,760863
2026-07-03,09:41,21090,21075,20950,21215,935694
2026-07-03,09:42,21075,20835,20705,21075,732504
2026-07-03,09:43,20845,20775,20740,20950,575641
2026-07-03,09:44,20770,20695,20650,20985,778465
2026-07-03,09:45,20695,20555,20520,20780,816932
2026-07-03,09:46,20540,20820,20515,20915,1002501
2026-07-03,09:47,20840,20690,20580,20980,842814
2026-07-03,09:48,20685,20645,20625,20925,692278
2026-07-03,09:49,20645,20875,20645,20970,908935
2026-07-03,09:50,20885,20890,20870,21080,780258
2026-07-03,09:51,20890,20760,20590,20925,732613
2026-07-03,09:52,20780,20590,20530,20790,609917
2026-07-03,09:53,20575,20235,20155,20715,1245045
2026-07-03,09:54,20230,20255,20110,20400,1207319
2026-07-03,09:55,20255,20140,20110,20380,1025544
2026-07-03,09:56,20150,19890,19875,20150,1909687
2026-07-03,09:57,19870,19680,19660,20075,1861518
2026-07-03,09:58,19670,19500,19500,19765,1830935
2026-07-03,09:59,19525,19460,19445,19855,1584487
2026-07-03,10:00,19485,19850,19435,19885,1925745
2026-07-03,10:01,19850,19875,19615,19875,1324895
2026-07-03,10:02,19867,20290,19820,20300,1468169
2026-07-03,10:03,20290,20655,20225,20685,1122250
2026-07-03,10:04,20675,20825,20560,20840,1540743
2026-07-03,10:05,20825,21185,20735,21225,1468933
2026-07-03,10:06,21190,21395,21080,21410,1655804
2026-07-03,10:07,21380,21685,21325,21695,970621
2026-07-03,10:08,21680,21415,21395,21760,1078679
2026-07-03,10:09,21430,21995,21410,22020,1207479
2026-07-03,10:10,21990,21825,21595,22040,1234557
2026-07-03,10:11,21805,21860,21720,22015,641037
2026-07-03,10:12,21825,21480,21465,21845,1004446
2026-07-03,10:13,21500,21725,21370,21725,811159
2026-07-03,10:14,21715,21940,21675,22120,1400172
2026-07-03,10:15,21960,21620,21600,22030,798637
2026-07-03,10:16,21635,21480,21400,21780,833498
2026-07-03,10:17,21480,21840,21430,21875,725360
2026-07-03,10:18,21820,22462,21800,22470,1022941
2026-07-03,10:19,22460,22275,22230,22540,1232118
2026-07-03,10:20,22275,22535,22215,22585,849756
2026-07-03,10:21,22535,22770,22530,22855,998110
2026-07-03,10:22,22770,23025,22685,23090,1056981
2026-07-03,10:23,23030,23020,22925,23160,966626
2026-07-03,10:24,23025,23045,22800,23175,876527
2026-07-03,10:25,23050,22945,22890,23100,852978
2026-07-03,10:26,22945,22915,22890,23175,876816
