date,time,open,close,low,high,volume
2026-06-25,09:00,1953000,1987000,1951000,1990000,46743
2026-06-25,09:01,1987000,1974000,1962000,1987000,13441
2026-06-25,09:02,1974000,1956000,1951000,1974000,10227
2026-06-25,09:03,1958000,1973000,1951000,1978000,15299
2026-06-25,09:04,1973000,1969000,1963000,1978000,7937
2026-06-25,09:05,1969000,1962000,1957000,1970000,8642
2026-06-25,09:06,1962000,1956000,1955000,1971000,8502
2026-06-25,09:07,1956000,1938000,1936000,1957000,7652
2026-06-25,09:08,1937000,1918000,1916000,1938000,11732
2026-06-25,09:09,1918000,1932000,1917000,1935000,8494
2026-06-25,09:10,1932000,1928000,1918000,1933000,5851
2026-06-25,09:11,1929000,1927000,1924000,1935000,5752
2026-06-25,09:12,1927000,1954000,1927000,1959000,22728
2026-06-25,09:13,1954000,1945000,1942000,1965000,9166
2026-06-25,09:14,1944000,1953000,1943000,1958000,5263
2026-06-25,09:15,1953000,1937000,1936000,1954000,6869
2026-06-25,09:16,1937000,1930000,1927000,1941000,5708
2026-06-25,09:17,1931000,1923000,1921000,1933000,5073
2026-06-25,09:18,1922500,1907000,1907000,1923000,8049
2026-06-25,09:19,1907000,1909000,1907000,1917000,7887
2026-06-25,09:20,1909000,1890000,1883000,1910000,10396
2026-06-25,09:21,1890000,1903000,1888000,1906000,4839
2026-06-25,09:22,1904000,1919000,1903000,1919000,3695
2026-06-25,09:23,1919000,1928000,1918000,1931000,3473
2026-06-25,09:24,1929000,1924000,1923000,1930000,5367
2026-06-25,09:25,1923000,1907000,1903000,1923000,3837
2026-06-25,09:26,1908000,1921000,1902000,1921000,5125
2026-06-25,09:27,1920000,1928000,1918000,1929000,3999
2026-06-25,09:28,1928000,1928000,1921000,1929000,3838
2026-06-25,09:29,1928000,1922000,1922000,1929000,4294
2026-06-25,09:30,1924000,1922000,1916000,1926000,5172
2026-06-25,09:31,1922000,1919000,1917000,1927000,2290
2026-06-25,09:32,1918000,1913000,1910000,1919000,4894
2026-06-25,09:33,1914000,1915000,1913000,1924000,3870
2026-06-25,09:34,1915000,1921000,1913000,1921000,2865
2026-06-25,09:35,1922000,1912000,1908000,1922000,3123
2026-06-25,09:36,1912000,1909000,1905000,1914500,2742
2026-06-25,09:37,1909000,1895000,1894000,1909000,4298
2026-06-25,09:38,1896000,1893000,1890000,1896000,4306
2026-06-25,09:39,1893000,1892000,1891000,1896000,3645
2026-06-25,09:40,1892000,1870000,1868000,1892000,6848
2026-06-25,09:41,1870000,1869000,1863000,1880000,9467
2026-06-25,09:42,1869000,1862000,1861000,1875000,6212
2026-06-25,09:43,1862000,1856000,1855500,1869000,6724
2026-06-25,09:44,1856000,1846000,1846000,1858000,7191
2026-06-25,09:45,1847000,1861000,1846000,1862000,7250
2026-06-25,09:46,1860000,1850000,1850000,1864000,4627
2026-06-25,09:47,1850000,1849000,1843000,1854000,8236
2026-06-25,09:48,1849000,1845000,1844000,1854000,3987
2026-06-25,09:49,1845000,1858000,1843000,1860000,3719
2026-06-25,09:50,1858000,1860000,1851000,1865000,4453
2026-06-25,09:51,1860000,1858000,1855000,1864000,3480
2026-06-25,09:52,1858000,1851000,1850000,1863000,3775
2026-06-25,09:53,1852000,1861000,1851000,1861000,2179
2026-06-25,09:54,1860000,1864000,1858000,1865000,3120
2026-06-25,09:55,1864000,1846000,1846000,1870000,4645
