date,time,open,close,low,high,volume
2026-07-01,09:00,1709000,1729000,1698000,1734000,18337
2026-07-01,09:01,1730000,1714000,1711000,1737000,8150
2026-07-01,09:02,1714000,1709000,1706000,1719000,5779
2026-07-01,09:03,1708000,1703000,1695000,1709000,9596
2026-07-01,09:04,1703000,1698000,1694000,1704000,6704
2026-07-01,09:05,1698000,1673000,1670000,1700000,14497
2026-07-01,09:06,1675000,1670000,1670000,1687000,7636
2026-07-01,09:07,1670000,1673000,1660000,1675000,5496
2026-07-01,09:08,1673000,1668000,1664000,1674000,5338
2026-07-01,09:09,1668000,1676000,1667000,1681000,4649
2026-07-01,09:10,1677000,1665000,1664000,1679000,3550
2026-07-01,09:11,1666000,1670000,1660000,1674000,7415
2026-07-01,09:12,1669000,1662000,1662000,1671000,3275
2026-07-01,09:13,1662000,1661000,1660000,1671000,3842
2026-07-01,09:14,1661000,1641000,1640000,1663000,5840
2026-07-01,09:15,1641000,1639000,1636000,1650000,7411
2026-07-01,09:16,1640500,1629000,1625000,1641000,5246
2026-07-01,09:17,1629000,1635000,1627000,1637000,5915
2026-07-01,09:18,1634000,1622000,1621000,1636000,6716
2026-07-01,09:19,1622000,1615000,1615000,1623000,5468
2026-07-01,09:20,1615000,1621000,1615000,1624000,5842
2026-07-01,09:21,1622000,1614000,1611000,1624000,4931
2026-07-01,09:22,1613000,1610000,1605000,1618000,5507
2026-07-01,09:23,1610500,1607000,1601000,1613000,4118
2026-07-01,09:24,1609000,1614000,1606000,1619000,3614
2026-07-01,09:25,1614000,1621000,1613000,1625000,2659
2026-07-01,09:26,1621000,1625000,1620000,1628000,3621
2026-07-01,09:27,1625000,1622000,1620000,1629000,3675
2026-07-01,09:28,1622000,1628000,1621000,1630000,4275
2026-07-01,09:29,1629000,1635000,1628000,1638000,3887
2026-07-01,09:30,1635000,1628000,1625000,1637000,6375
2026-07-01,09:31,1628000,1619000,1619000,1630000,4471
2026-07-01,09:32,1619000,1621000,1615000,1625000,4216
2026-07-01,09:33,1621000,1628000,1620000,1631000,3631
2026-07-01,09:34,1628000,1622000,1618000,1628000,2494
2026-07-01,09:35,1622000,1618000,1616000,1628000,3223
2026-07-01,09:36,1618000,1622000,1617000,1627000,2235
2026-07-01,09:37,1622000,1620000,1620000,1629000,2475
2026-07-01,09:38,1620000,1623000,1618000,1628000,2022
2026-07-01,09:39,1623000,1618000,1617000,1624000,2294
2026-07-01,09:40,1619000,1627000,1618000,1630000,1992
2026-07-01,09:41,1626000,1620000,1620000,1631000,2660
2026-07-01,09:42,1620000,1619000,1615000,1622000,3405
2026-07-01,09:43,1618000,1619000,1616000,1621000,2813
2026-07-01,09:44,1618000,1612000,1611000,1618000,5002
2026-07-01,09:45,1612000,1619000,1611000,1621000,2609
2026-07-01,09:46,1619000,1614000,1612000,1620000,1453
2026-07-01,09:47,1614000,1613000,1608000,1614000,3619
2026-07-01,09:48,1613000,1617000,1609000,1621000,1559
2026-07-01,09:49,1619000,1613000,1612000,1622000,1518
2026-07-01,09:50,1613000,1616000,1613000,1619000,2116
2026-07-01,09:51,1616000,1619000,1615500,1626000,2292
