date,time,open,close,low,high,volume
2026-06-26,09:00,354000,355500,353000,356500,1073809
2026-06-26,09:01,356000,354000,353500,356000,246856
2026-06-26,09:02,354000,355500,352000,356000,283670
2026-06-26,09:03,356000,355000,354000,356000,155840
2026-06-26,09:04,355000,353000,352500,355500,144624
2026-06-26,09:05,353000,353500,352000,354000,131541
2026-06-26,09:06,353500,354000,353500,355500,123265
2026-06-26,09:07,354000,353000,352000,354000,129898
2026-06-26,09:08,353000,353000,352500,354000,88376
2026-06-26,09:09,353000,354000,352500,354000,82200
2026-06-26,09:10,353750,354000,353000,354500,83255
2026-06-26,09:11,354000,352000,352000,354500,138972
2026-06-26,09:12,352500,351500,351500,352500,134178
2026-06-26,09:13,351500,352500,351500,353000,144632
2026-06-26,09:14,352000,353000,352000,354000,87979
2026-06-26,09:15,353000,352250,351500,353000,94015
2026-06-26,09:16,352000,351500,351000,352250,65486
2026-06-26,09:17,351500,351750,351000,352000,73945
2026-06-26,09:18,351750,350250,350000,352000,169490
2026-06-26,09:19,350000,349500,349000,350250,302231
2026-06-26,09:20,349500,350000,348500,350500,203114
2026-06-26,09:21,350000,349500,349000,350000,67757
2026-06-26,09:22,349000,349500,348500,350000,137809
2026-06-26,09:23,349500,348500,348000,350500,145141
2026-06-26,09:24,348500,347500,347000,348500,97637
2026-06-26,09:25,347500,348000,346500,348500,152046
2026-06-26,09:26,348000,346000,346000,348500,97961
2026-06-26,09:27,346000,347000,346000,347500,123539
2026-06-26,09:28,347000,347500,346500,348000,104583
2026-06-26,09:29,347500,347500,346500,348000,100776
2026-06-26,09:30,347750,345750,345500,348000,161905
2026-06-26,09:31,345750,345000,345000,346500,176583
2026-06-26,09:32,345250,343500,343000,345500,273355
2026-06-26,09:33,343500,343000,342000,344000,234876
2026-06-26,09:34,343000,343000,342000,344000,139826
2026-06-26,09:35,343500,343500,342500,343500,59950
2026-06-26,09:36,343000,345000,343000,345000,70886
2026-06-26,09:37,345000,345500,344500,346000,104382
2026-06-26,09:38,345500,344500,344000,345500,76024
2026-06-26,09:39,344500,345500,344000,345500,46521
2026-06-26,09:40,345250,347500,345000,347500,86044
2026-06-26,09:41,347500,345500,345000,347500,83119
2026-06-26,09:42,345500,346500,345000,347000,80262
2026-06-26,09:43,346500,347000,345500,347000,47788
2026-06-26,09:44,347000,346000,345500,347000,67558
2026-06-26,09:45,346000,345750,345000,346500,25180
2026-06-26,09:46,345500,347000,345500,347000,32611
2026-06-26,09:47,346500,348000,346500,348500,61136
2026-06-26,09:48,348000,348500,347000,349000,154547
2026-06-26,09:49,348500,347500,347000,349000,86381
2026-06-26,09:50,347500,347500,346000,347500,65382
2026-06-26,09:51,347500,348500,347000,348500,61910
2026-06-26,09:52,348500,349000,348000,349000,42579
2026-06-26,09:53,348500,348750,348000,349000,86554
2026-06-26,09:54,348750,347250,347000,349000,71462
2026-06-26,09:55,347250,346500,346000,347500,69790
2026-06-26,09:56,346500,345500,345000,346500,62863
2026-06-26,09:57,345500,345000,344500,345500,111661
2026-06-26,09:58,345000,346000,345000,346000,35295
2026-06-26,09:59,346000,345500,345000,346500,56530
2026-06-26,10:00,345000,345500,344500,345500,68447
2026-06-26,10:01,345500,345500,345000,346500,113655
2026-06-26,10:02,345500,345500,344500,346000,70787
2026-06-26,10:03,345500,346000,345000,346500,53921
2026-06-26,10:04,346000,345000,344500,346000,55807
2026-06-26,10:05,345000,343500,343500,345000,96063
2026-06-26,10:06,343750,344000,343000,344000,100003
2026-06-26,10:07,343500,344000,343500,344500,25916
2026-06-26,10:08,344500,346000,344000,346000,48647
2026-06-26,10:09,346000,345500,344500,346000,74150
2026-06-26,10:10,345000,345500,344500,346000,69573
2026-06-26,10:11,345500,345500,345000,346500,48978
2026-06-26,10:12,345500,346250,345500,347000,42755
2026-06-26,10:13,346500,346000,346000,347000,59382
2026-06-26,10:14,346500,347000,346000,347000,14641
2026-06-26,10:15,346750,348500,346500,348500,52457
2026-06-26,10:16,348500,348250,347500,348500,59946
2026-06-26,10:17,348250,348750,348000,349000,13407
2026-06-26,10:18,349000,348500,348000,349000,58958
2026-06-26,10:19,348500,349000,348500,349000,10234
2026-06-26,10:20,349000,350000,348500,350000,71239
2026-06-26,10:21,349750,348500,348000,350000,87086
2026-06-26,10:22,348500,349000,348000,349000,20185
2026-06-26,10:23,349000,349000,348500,350000,38397
2026-06-26,10:24,348500,348500,348000,349000,39166
2026-06-26,10:25,348500,347250,347250,348500,44116
2026-06-26,10:26,347250,347500,347250,348500,23520
2026-06-26,10:27,347750,347750,347000,348500,52854
2026-06-26,10:28,348000,347500,347000,348000,24622
2026-06-26,10:29,347500,347000,346500,347500,36436
2026-06-26,10:30,346500,345750,345500,347000,69731
2026-06-26,10:31,346000,347000,345500,347000,35340
2026-06-26,10:32,346500,345500,345000,347000,57368
2026-06-26,10:33,345500,344750,344000,345500,156585
2026-06-26,10:34,344500,344000,343500,344750,105518
2026-06-26,10:35,344000,345000,344000,345000,32967
2026-06-26,10:36,345000,345000,344500,345500,39764
2026-06-26,10:37,345500,345000,344500,345500,50864
2026-06-26,10:38,345000,344500,344000,345000,33146
2026-06-26,10:39,344500,345500,344250,345500,46856
2026-06-26,10:40,345500,345000,344500,345500,35011
2026-06-26,10:41,345000,344500,344000,345500,39755
2026-06-26,10:42,344500,343500,343500,344500,57349
2026-06-26,10:43,343500,343750,343500,344000,35984
2026-06-26,10:44,343750,342750,342500,344000,161183
2026-06-26,10:45,342750,343000,342500,343000,55815
2026-06-26,10:46,342500,342500,342000,343000,84320
2026-06-26,10:47,342500,342500,342000,343000,78966
2026-06-26,10:48,343000,343500,342500,344000,80999
2026-06-26,10:49,343500,343000,342500,343500,71175
2026-06-26,10:50,343000,342500,342000,343000,50974
2026-06-26,10:51,342500,342500,342000,342500,23311
2026-06-26,10:52,342000,341000,340500,342500,262654
2026-06-26,10:53,341000,340000,340000,341000,145703
2026-06-26,10:54,340000,341000,340000,341000,99890
2026-06-26,10:55,340500,341000,340500,341500,27064
2026-06-26,10:56,341000,340500,340000,341500,64509
2026-06-26,10:57,340500,339000,339000,340500,202584
2026-06-26,10:58,339500,339500,339000,340000,126267
2026-06-26,10:59,339500,339750,339000,340000,67356
2026-06-26,11:00,339750,340000,339500,341500,111149
2026-06-26,11:01,340250,340000,339500,340500,66480
2026-06-26,11:02,340000,338500,338500,340000,60131
2026-06-26,11:03,338500,340000,338500,340000,70631
2026-06-26,11:04,340000,339500,339000,340000,22672
2026-06-26,11:05,339000,340500,339000,341000,52242
2026-06-26,11:06,340500,340500,340000,340500,22943
2026-06-26,11:07,340500,339750,339000,340500,65976
2026-06-26,11:08,340000,339000,339000,340000,64079
2026-06-26,11:09,339500,339000,338500,339500,52814
2026-06-26,11:10,339000,339000,338500,339000,30170
2026-06-26,11:11,339000,337000,337000,339000,176453
2026-06-26,11:12,337500,338000,337500,339000,78594
2026-06-26,11:13,338000,337000,336500,338000,92721
2026-06-26,11:14,337500,337000,336500,338000,52171
2026-06-26,11:15,337500,337500,337000,338500,53196
2026-06-26,11:16,337000,337500,336500,337500,59715
2026-06-26,11:17,337500,337000,336000,337500,154785
2026-06-26,11:18,337500,336250,336000,337500,70546
2026-06-26,11:19,336000,335500,335000,336500,176804
2026-06-26,11:20,335500,335000,334500,335500,152158
2026-06-26,11:21,335000,334500,334500,336000,78907
2026-06-26,11:22,335000,334250,334000,335000,70119
2026-06-26,11:23,334250,334000,333500,334500,66163
2026-06-26,11:24,333500,334500,333000,334500,101794
2026-06-26,11:25,334000,334500,334000,334500,40636
2026-06-26,11:26,334500,335500,334250,335750,94793
2026-06-26,11:27,335500,335500,334500,335750,125439
2026-06-26,11:28,335000,336500,335000,336500,63953
2026-06-26,11:29,336500,336500,336000,337000,62462
2026-06-26,11:30,336500,337000,336000,337500,58855
2026-06-26,11:31,337000,336500,336000,337500,74421
2026-06-26,11:32,336500,335000,334500,337000,86741
2026-06-26,11:33,334500,335000,334500,335000,31760
2026-06-26,11:34,334750,334750,334500,335500,18455
2026-06-26,11:35,334750,334000,333500,335000,75299
2026-06-26,11:36,333750,333500,333000,334000,44696
2026-06-26,11:37,333500,332000,331500,333500,208166
2026-06-26,11:38,332000,331500,331000,332500,63939
2026-06-26,11:39,331000,332500,331000,333000,86169
2026-06-26,11:40,332500,331500,331500,333000,47410
2026-06-26,11:41,331500,331250,331000,332000,135099
2026-06-26,11:42,331250,332750,331000,333500,99986
2026-06-26,11:43,333000,332250,331500,333500,58129
2026-06-26,11:44,332250,332000,332000,333000,47328
2026-06-26,11:45,332000,331500,331500,332500,41443
2026-06-26,11:46,331500,332500,331000,332500,48218
