date,time,open,close,low,high,volume
2026-06-19,09:00,372500,371500,369500,374500,1860643
2026-06-19,09:01,371500,373000,371000,373500,270448
2026-06-19,09:02,372500,372500,372000,373500,270260
2026-06-19,09:03,372500,371500,371500,373500,200211
2026-06-19,09:04,371500,371500,370750,372000,290468
2026-06-19,09:05,371500,371250,370500,372000,304490
2026-06-19,09:06,371500,369500,369000,372000,314470
2026-06-19,09:07,369000,369500,368000,370000,284695
2026-06-19,09:08,369000,370000,368500,370500,249456
2026-06-19,09:09,370000,371000,369500,371000,176323
2026-06-19,09:10,371000,369500,369000,371000,161684
2026-06-19,09:11,369500,368500,368000,370000,179761
2026-06-19,09:12,368500,366000,365500,368500,249977
2026-06-19,09:13,365500,368000,365500,368000,193480
2026-06-19,09:14,368000,368000,367000,368000,130597
2026-06-19,09:15,368000,366500,366500,368000,88441
2026-06-19,09:16,367000,365000,365000,367000,196954
2026-06-19,09:17,365000,365500,363500,365500,262615
2026-06-19,09:18,365500,366500,365000,367000,130323
2026-06-19,09:19,367000,367500,366000,367500,113369
2026-06-19,09:20,367250,368000,367000,368500,116573
2026-06-19,09:21,368000,368000,366500,368500,242084
2026-06-19,09:22,368500,369000,368000,369000,78801
2026-06-19,09:23,369000,369500,368500,369500,124195
2026-06-19,09:24,369500,369500,369000,370000,60734
2026-06-19,09:25,369000,370500,369000,370500,106914
2026-06-19,09:26,370000,369750,369500,371000,122453
2026-06-19,09:27,369500,369500,369000,370000,65828
2026-06-19,09:28,369250,370000,369250,370500,79250
2026-06-19,09:29,370500,369250,369000,370500,79677
2026-06-19,09:30,369250,370250,369000,370500,100044
2026-06-19,09:31,370500,370000,370000,370500,41270
2026-06-19,09:32,370500,370500,370000,371000,79167
2026-06-19,09:33,370500,370500,370000,371000,41078
2026-06-19,09:34,370500,370250,370000,370500,77461
2026-06-19,09:35,370250,369000,369000,370500,113353
2026-06-19,09:36,369000,368500,368500,370000,79987
2026-06-19,09:37,368750,369250,368500,370000,97029
2026-06-19,09:38,369000,369000,369000,370000,58856
2026-06-19,09:39,369500,370000,369000,370500,80349
2026-06-19,09:40,370000,369500,369500,370500,47582
2026-06-19,09:41,369500,369750,369500,370000,31623
2026-06-19,09:42,370000,370000,369500,370500,81062
2026-06-19,09:43,369500,370500,369500,370500,36878
2026-06-19,09:44,370500,370500,369500,370500,69535
2026-06-19,09:45,370500,370500,369500,370500,52922
2026-06-19,09:46,370500,370500,369000,370500,120816
2026-06-19,09:47,370250,370500,370000,370500,84941
2026-06-19,09:48,370250,370500,370000,371000,72917
2026-06-19,09:49,371000,371000,370500,371000,38465
2026-06-19,09:50,371000,371250,370500,371500,116987
2026-06-19,09:51,371500,371250,371000,371500,44190
2026-06-19,09:52,371250,372000,371250,372500,133880
2026-06-19,09:53,372500,373000,372000,373500,141536
2026-06-19,09:54,373000,372500,372000,373500,96452
2026-06-19,09:55,372250,372000,371500,372500,87202
2026-06-19,09:56,372250,371750,371500,372250,44254
2026-06-19,09:57,371750,372000,371500,372500,73166
2026-06-19,09:58,371750,372500,371500,372500,56475
2026-06-19,09:59,372250,372500,372000,373000,69355
2026-06-19,10:00,372500,372250,372000,372500,45317
2026-06-19,10:01,372000,371750,371000,372500,126332
2026-06-19,10:02,372000,371250,371000,372000,63805
2026-06-19,10:03,371250,373250,370500,373500,133380
2026-06-19,10:04,373250,373250,373000,373500,61189
2026-06-19,10:05,373500,373000,373000,373500,58359
2026-06-19,10:06,373000,373500,373000,373500,32737
2026-06-19,10:07,373500,373250,373000,374000,90482
2026-06-19,10:08,373000,372500,372500,373250,62933
2026-06-19,10:09,372750,373000,372500,373500,47592
2026-06-19,10:10,373500,373000,373000,373500,29177
2026-06-19,10:11,373500,372500,372000,373500,65242
2026-06-19,10:12,372000,372000,372000,372500,41935
2026-06-19,10:13,372250,371750,371500,372500,57038
2026-06-19,10:14,371750,372500,371000,372500,118329
2026-06-19,10:15,372500,372500,371750,373000,87852
2026-06-19,10:16,372000,373000,372000,373000,47338
2026-06-19,10:17,372500,373500,372500,373500,42457
2026-06-19,10:18,373250,373000,373000,373500,47407
2026-06-19,10:19,373250,373000,372500,373500,74179
2026-06-19,10:20,373000,373000,372500,373500,79997
2026-06-19,10:21,373000,373500,372500,374000,74447
2026-06-19,10:22,374000,373500,373500,374000,46400
2026-06-19,10:23,373500,373500,373000,374000,61686
2026-06-19,10:24,373500,373500,373000,373500,22386
2026-06-19,10:25,373500,373250,373000,373500,32692
2026-06-19,10:26,373000,373000,373000,373500,53799
2026-06-19,10:27,373000,373500,373000,373500,19523
2026-06-19,10:28,373500,373500,373000,373500,21120
2026-06-19,10:29,373500,373250,373000,373500,31405
2026-06-19,10:30,373000,372500,371500,373250,139297
2026-06-19,10:31,372500,371750,371500,372500,39094
2026-06-19,10:32,371500,371750,371500,372000,39060
2026-06-19,10:33,371500,371000,370500,372000,92769
2026-06-19,10:34,371500,372000,371000,372500,86547
2026-06-19,10:35,372000,372000,371000,372000,46915
2026-06-19,10:36,372000,372000,371500,372000,13797
2026-06-19,10:37,371500,371000,371000,372000,19718
