date,time,open,close,low,high,volume
2026-06-15,09:00,342500,344000,341500,344500,972182
2026-06-15,09:01,344000,341500,340000,344000,225422
2026-06-15,09:02,341500,340000,340000,342500,191311
2026-06-15,09:03,340000,339500,338500,340500,190587
2026-06-15,09:04,340000,340500,339500,341000,172368
2026-06-15,09:05,341000,339500,339500,341000,111174
2026-06-15,09:06,339500,338000,337500,340000,182202
2026-06-15,09:07,337500,337000,336500,338000,200003
2026-06-15,09:08,337000,339000,337000,339000,87966
2026-06-15,09:09,339000,339500,338500,340000,75911
2026-06-15,09:10,340000,340000,339250,340500,116823
2026-06-15,09:11,340000,338500,338000,341500,225896
2026-06-15,09:12,338000,336500,335500,339000,215133
2026-06-15,09:13,336000,339500,336000,339500,146168
2026-06-15,09:14,339500,339000,337500,339500,107634
2026-06-15,09:15,339500,338000,337000,339500,115348
2026-06-15,09:16,338000,339750,337500,339750,92722
2026-06-15,09:17,339750,339000,338500,340000,52522
2026-06-15,09:18,339000,338500,338000,339500,61692
2026-06-15,09:19,338000,339500,337750,339500,96223
2026-06-15,09:20,339500,339500,339000,340000,72467
2026-06-15,09:21,339500,340000,339500,340500,87600
2026-06-15,09:22,340000,339750,339500,340000,37838
2026-06-15,09:23,339750,339500,339000,340000,73853
2026-06-15,09:24,339500,340500,339500,340500,43618
2026-06-15,09:25,340500,340750,340000,341000,125306
2026-06-15,09:26,340750,340500,339000,341000,143249
2026-06-15,09:27,340500,339750,339000,340500,52811
2026-06-15,09:28,339750,339750,339500,340500,47348
2026-06-15,09:29,339750,339500,338500,339750,117839
2026-06-15,09:30,339000,338750,338000,339500,80561
2026-06-15,09:31,338750,339500,338750,340000,108296
2026-06-15,09:32,339500,338500,338500,339500,81293
2026-06-15,09:33,339000,338750,338500,339000,21771
2026-06-15,09:34,338750,339000,338500,339000,42252
2026-06-15,09:35,338500,338500,338500,339000,36958
2026-06-15,09:36,338500,338500,338000,339000,24599
2026-06-15,09:37,338000,338250,338000,338500,47946
2026-06-15,09:38,338250,338500,337500,338500,99427
2026-06-15,09:39,338500,338500,338000,338500,34021
2026-06-15,09:40,338000,338250,338000,338500,42451
2026-06-15,09:41,338250,337500,337500,338500,76090
2026-06-15,09:42,337750,337500,337250,338500,72940
2026-06-15,09:43,337500,339000,337500,339500,142142
2026-06-15,09:44,339000,337500,336500,339000,179841
2026-06-15,09:45,337500,338000,337000,338500,48103
2026-06-15,09:46,338000,338500,338000,339000,102771
2026-06-15,09:47,338500,338250,337000,339000,109949
2026-06-15,09:48,338250,338500,338000,339000,39216
2026-06-15,09:49,338500,338750,338000,339000,46721
2026-06-15,09:50,338500,339000,338500,339500,54864
2026-06-15,09:51,339000,339000,338750,339500,23414
2026-06-15,09:52,339250,339000,338000,339500,76003
2026-06-15,09:53,338500,338500,338000,339000,27119
2026-06-15,09:54,338750,339000,338500,339500,29270
2026-06-15,09:55,338500,338250,338000,339000,45834
2026-06-15,09:56,338000,340000,338000,340000,98287
2026-06-15,09:57,339500,339250,339000,340000,42453
2026-06-15,09:58,339500,339750,339000,340000,34878
