date,time,open,close,low,high,volume
2026-06-24,09:00,21905,22965,21905,22975,950896
2026-06-24,09:01,22970,23200,22965,23340,847988
2026-06-24,09:02,23200,22940,22850,23370,1139654
2026-06-24,09:03,22940,23150,22910,23250,744862
2026-06-24,09:04,23180,22760,22760,23235,922989
2026-06-24,09:05,22770,22570,22520,22815,799882
2026-06-24,09:06,22575,23380,22570,23380,676530
2026-06-24,09:07,23385,23765,23340,23765,1408414
2026-06-24,09:08,23765,24095,23745,24095,607018
2026-06-24,09:10,24100,24295,24050,24345,1708384
2026-06-24,09:11,24295,24820,24290,24870,1999459
2026-06-24,09:12,24825,24610,24510,24845,1676005
2026-06-24,09:13,24625,24405,24280,24820,1376300
2026-06-24,09:14,24425,24210,24145,24480,1179124
2026-06-24,09:15,24220,24735,24180,24750,1008294
2026-06-24,09:16,24720,24685,24520,24755,587732
2026-06-24,09:17,24665,24315,24305,24675,656645
2026-06-24,09:18,24315,24580,24270,24600,718927
2026-06-24,09:19,24580,24500,24380,24670,849585
2026-06-24,09:20,24490,24115,23975,24500,640110
2026-06-24,09:21,24095,24025,23980,24245,603845
2026-06-24,09:22,24025,24270,23855,24300,1212532
2026-06-24,09:23,24270,24005,23945,24420,933886
2026-06-24,09:24,24005,23985,23775,24010,639704
2026-06-24,09:25,23970,24185,23885,24305,1471530
2026-06-24,09:26,24205,24570,24080,24595,873807
2026-06-24,09:27,24580,24730,24480,24815,994914
2026-06-24,09:28,24740,24595,24455,24740,1110103
2026-06-24,09:29,24600,25055,24510,25065,1068162
2026-06-24,09:30,25055,25120,25040,25300,969097
2026-06-24,09:31,25120,25145,24990,25200,599937
2026-06-24,09:32,25145,25395,25045,25400,756687
2026-06-24,09:33,25395,25185,25180,25550,1722635
2026-06-24,09:34,25180,25290,25055,25355,896516
2026-06-24,09:35,25290,25105,25090,25355,558320
2026-06-24,09:36,25105,25275,25100,25360,642871
2026-06-24,09:37,25280,24985,24795,25305,805554
2026-06-24,09:38,24945,24975,24865,25130,707900
2026-06-24,09:39,24985,25010,24780,25070,556992
2026-06-24,09:40,25000,25040,24785,25065,591691
2026-06-24,09:41,25030,24910,24830,25070,428206
2026-06-24,09:42,24905,25395,24870,25500,889341
2026-06-24,09:43,25400,25400,25270,25490,503903
2026-06-24,09:44,25400,25155,25150,25410,668457
2026-06-24,09:45,25160,25220,25110,25305,643847
2026-06-24,09:46,25220,25205,25135,25315,468049
2026-06-24,09:47,25190,24905,24850,25210,446007
2026-06-24,09:48,24905,24935,24905,25090,402657
2026-06-24,09:49,24925,24890,24780,24945,314295
2026-06-24,09:50,24875,24845,24750,25050,570308
2026-06-24,09:51,24850,24760,24670,24855,281034
2026-06-24,09:52,24755,24905,24680,24950,485204
2026-06-24,09:53,24900,24905,24850,24990,541534
2026-06-24,09:54,24910,24720,24710,24920,202219
2026-06-24,09:55,24710,24620,24450,24710,548967
2026-06-24,09:56,24610,24550,24465,24660,355309
2026-06-24,09:57,24545,24590,24360,24725,529856
2026-06-24,09:58,24590,24640,24555,24700,307620
2026-06-24,09:59,24625,24680,24585,24715,250149
2026-06-24,10:00,24690,24360,24300,24845,683486
2026-06-24,10:01,24365,24210,24125,24375,457564
2026-06-24,10:02,24215,24275,24165,24355,355259
2026-06-24,10:03,24270,24275,24170,24315,299541
2026-06-24,10:04,24280,24000,24000,24280,479667
2026-06-24,10:05,24015,23935,23825,24065,739002
2026-06-24,10:06,23925,24035,23905,24145,595620
2026-06-24,10:07,24060,24265,24010,24275,939212
2026-06-24,10:08,24265,23860,23815,24375,647217
2026-06-24,10:09,23900,23780,23695,23900,622382
2026-06-24,10:10,23780,23695,23660,23830,580079
2026-06-24,10:11,23685,23650,23575,23900,941072
2026-06-24,10:12,23655,23870,23605,23890,678946
2026-06-24,10:13,23880,23845,23775,23965,374182
2026-06-24,10:14,23850,23915,23840,24120,443781
2026-06-24,10:15,23915,23915,23810,24020,416353
2026-06-24,10:16,23915,23820,23750,23915,221602
2026-06-24,10:17,23815,23785,23755,23975,261569
2026-06-24,10:18,23780,23815,23690,23865,324708
2026-06-24,10:19,23805,23815,23710,23900,201931
2026-06-24,10:20,23830,23850,23745,23955,253962
2026-06-24,10:21,23847,23910,23825,23950,274836
2026-06-24,10:22,23905,23925,23895,24040,391405
2026-06-24,10:23,23925,24135,23855,24145,487735
2026-06-24,10:24,24130,24245,24070,24270,606772
2026-06-24,10:25,24265,24250,24125,24290,325212
2026-06-24,10:26,24250,24095,24020,24255,218275
2026-06-24,10:27,24090,23950,23910,24100,371986
2026-06-24,10:28,23945,23900,23895,24075,290095
2026-06-24,10:29,23900,24130,23890,24180,370556
2026-06-24,10:30,24122,24325,24122,24360,471436
2026-06-24,10:31,24340,24245,24170,24400,412356
2026-06-24,10:32,24240,24275,24165,24285,243684
2026-06-24,10:33,24275,24340,24235,24420,427375
2026-06-24,10:34,24350,24350,24310,24445,311548
2026-06-24,10:35,24345,24465,24235,24465,268616
2026-06-24,10:36,24455,24390,24355,24550,256301
2026-06-24,10:37,24385,24315,24250,24415,271546
2026-06-24,10:38,24320,24380,24295,24460,300649
2026-06-24,10:39,24375,24330,24315,24435,156472
2026-06-24,10:40,24345,24165,24130,24390,322625
2026-06-24,10:41,24175,24285,24115,24290,256263
2026-06-24,10:42,24280,24320,24215,24385,210132
2026-06-24,10:43,24315,24190,24150,24315,215879
2026-06-24,10:44,24190,24085,24085,24270,804405
2026-06-24,10:45,24105,24200,24100,24265,234440
2026-06-24,10:46,24205,24030,24005,24210,123817
2026-06-24,10:47,24030,23940,23920,24030,194852
2026-06-24,10:48,23945,23987,23930,24000,81920
2026-06-24,10:49,23990,24185,23970,24215,223186
2026-06-24,10:50,24185,24295,24060,24345,316767
2026-06-24,10:51,24315,24460,24300,24535,454665
2026-06-24,10:52,24460,24335,24240,24475,405418
2026-06-24,10:53,24315,24480,24305,24495,278540
2026-06-24,10:54,24485,24460,24380,24495,148812
2026-06-24,10:55,24460,24430,24340,24480,170517
2026-06-24,10:56,24415,24405,24350,24435,79943
2026-06-24,10:57,24405,24500,24400,24520,256796
2026-06-24,10:58,24505,24635,24505,24635,472127
2026-06-24,10:59,24620,24495,24470,24630,287375
2026-06-24,11:00,24490,24450,24445,24620,149698
2026-06-24,11:01,24460,24605,24445,24640,156114
2026-06-24,11:02,24607,24595,24560,24665,180486
2026-06-24,11:03,24605,24540,24460,24605,203002
2026-06-24,11:04,24535,24585,24480,24645,224881
2026-06-24,11:05,24585,24420,24415,24595,141569
2026-06-24,11:06,24435,24375,24360,24535,186584
2026-06-24,11:07,24360,24340,24280,24385,350460
2026-06-24,11:08,24365,24305,24285,24415,201198
2026-06-24,11:09,24310,24410,24295,24465,215603
2026-06-24,11:10,24395,24540,24395,24540,174029
2026-06-24,11:11,24535,24545,24470,24645,283006
2026-06-24,11:12,24545,24505,24465,24610,245768
2026-06-24,11:13,24510,24445,24420,24530,88701
2026-06-24,11:14,24435,24555,24410,24595,217379
2026-06-24,11:15,24555,24615,24490,24665,309538
2026-06-24,11:16,24635,24680,24625,24710,188395
2026-06-24,11:17,24690,24515,24495,24740,285950
2026-06-24,11:18,24512,24320,24250,24515,371556
2026-06-24,11:19,24320,24370,24265,24475,372169
2026-06-24,11:20,24370,24470,24370,24535,241703
2026-06-24,11:21,24470,24500,24390,24510,211227
2026-06-24,11:22,24460,24380,24305,24460,270339
