date,time,open,close,low,high,volume
2026-06-25,09:02,10395,10650,10395,10665,463173
2026-06-25,09:03,10635,10585,10585,10720,445245
2026-06-25,09:04,10580,10555,10460,10615,444749
2026-06-25,09:05,10575,10735,10575,10745,312590
2026-06-25,09:06,10720,10705,10625,10725,128462
2026-06-25,09:07,10715,10800,10695,10800,67722
2026-06-25,09:08,10800,10775,10760,10820,97006
2026-06-25,09:09,10765,10745,10695,10775,147773
2026-06-25,09:10,10750,10655,10645,10785,68338
2026-06-25,09:11,10655,10595,10520,10655,78079
2026-06-25,09:12,10595,10550,10515,10620,78820
2026-06-25,09:13,10555,10730,10540,10745,75576
2026-06-25,09:14,10710,10610,10590,10735,56471
2026-06-25,09:15,10610,10605,10585,10655,55829
2026-06-25,09:16,10610,10615,10550,10670,101077
2026-06-25,09:17,10620,10605,10540,10620,68468
2026-06-25,09:18,10610,10675,10605,10685,79441
2026-06-25,09:19,10685,10620,10595,10685,63698
2026-06-25,09:20,10615,10700,10610,10720,79170
2026-06-25,09:21,10700,10650,10590,10715,42716
2026-06-25,09:22,10650,10565,10565,10660,32295
2026-06-25,09:23,10570,10520,10490,10575,88267
2026-06-25,09:24,10525,10535,10500,10565,66978
2026-06-25,09:25,10530,10580,10525,10585,31441
2026-06-25,09:26,10570,10565,10545,10635,63333
2026-06-25,09:27,10555,10525,10510,10605,62575
2026-06-25,09:28,10510,10540,10510,10545,29326
2026-06-25,09:29,10550,10555,10540,10575,39506
2026-06-25,09:30,10540,10365,10365,10540,168403
2026-06-25,09:31,10380,10410,10345,10455,100030
2026-06-25,09:32,10425,10440,10395,10460,40363
2026-06-25,09:33,10445,10400,10385,10450,36991
2026-06-25,09:34,10400,10380,10355,10405,42226
2026-06-25,09:35,10375,10435,10370,10455,36848
2026-06-25,09:36,10430,10445,10430,10490,37775
2026-06-25,09:37,10450,10550,10440,10550,71116
2026-06-25,09:38,10550,10580,10550,10590,37667
2026-06-25,09:39,10580,10570,10530,10590,59398
2026-06-25,09:40,10570,10670,10570,10670,55110
2026-06-25,09:41,10670,10720,10625,10755,86817
2026-06-25,09:42,10725,10690,10665,10750,97768
2026-06-25,09:43,10690,10715,10690,10735,71917
2026-06-25,09:44,10725,10845,10725,10855,99287
2026-06-25,09:45,10840,10850,10775,10860,110868
2026-06-25,09:46,10840,10900,10795,10900,70452
2026-06-25,09:47,10890,10900,10885,10935,105621
2026-06-25,09:48,10910,10945,10870,10945,75426
2026-06-25,09:49,10940,10845,10810,10945,85117
2026-06-25,09:50,10845,10715,10715,10905,95382
2026-06-25,09:51,10715,10800,10680,10805,135639
2026-06-25,09:52,10810,10885,10755,10920,109531
2026-06-25,09:53,10880,10705,10700,10885,51249
2026-06-25,09:54,10715,10725,10685,10795,63292
2026-06-25,09:55,10720,10805,10715,10840,93901
2026-06-25,09:56,10805,10800,10800,10875,48453
2026-06-25,09:57,10810,10785,10740,10810,44459
2026-06-25,09:58,10815,10850,10785,10855,29385
2026-06-25,09:59,10840,10785,10780,10860,28089
2026-06-25,10:00,10775,10660,10660,10780,45136
2026-06-25,10:01,10660,10700,10615,10715,107973
2026-06-25,10:02,10695,10750,10690,10765,63795
2026-06-25,10:03,10750,10805,10750,10815,56918
2026-06-25,10:04,10800,10870,10790,10870,22669
2026-06-25,10:05,10860,10795,10775,10870,46798
2026-06-25,10:06,10785,10830,10755,10885,26730
2026-06-25,10:07,10840,10775,10725,10855,28673
2026-06-25,10:08,10760,10700,10655,10770,80239
2026-06-25,10:09,10715,10665,10655,10730,37438
2026-06-25,10:10,10665,10690,10630,10700,54790
2026-06-25,10:11,10690,10625,10600,10690,34595
2026-06-25,10:12,10625,10620,10610,10640,32893
2026-06-25,10:13,10620,10645,10610,10650,45271
2026-06-25,10:14,10650,10640,10630,10680,49345
