date,time,open,close,low,high,volume
2026-06-24,09:00,21000,21010,20960,21220,47266
2026-06-24,09:01,21040,20945,20920,21120,15669
2026-06-24,09:02,20920,20730,20725,20935,30218
2026-06-24,09:03,20745,20805,20715,20900,37986
2026-06-24,09:04,20805,20755,20755,20845,31862
2026-06-24,09:05,20755,20715,20670,20765,10142
2026-06-24,09:06,20725,20910,20700,20925,61999
2026-06-24,09:07,20915,20885,20855,20990,14861
2026-06-24,09:08,20900,21020,20800,21035,40091
2026-06-24,09:09,21020,21045,20960,21090,32057
2026-06-24,09:10,21100,20995,20985,21120,17701
2026-06-24,09:11,20980,21030,20975,21040,37498
2026-06-24,09:12,21020,21035,20985,21045,7496
2026-06-24,09:13,21035,20915,20895,21040,18873
2026-06-24,09:14,20910,20850,20840,20935,3803
2026-06-24,09:15,20840,20965,20835,20980,13458
2026-06-24,09:16,20960,21085,20945,21095,17371
2026-06-24,09:17,21085,21005,21000,21085,24385
2026-06-24,09:18,21005,20935,20935,21020,17673
2026-06-24,09:19,20950,20950,20925,20980,9394
2026-06-24,09:20,20940,20905,20905,20955,12944
2026-06-24,09:21,20900,20875,20840,20925,4343
2026-06-24,09:22,20860,20840,20810,20870,15046
2026-06-24,09:23,20840,20770,20770,20885,17449
2026-06-24,09:24,20760,20745,20730,20780,7455
2026-06-24,09:25,20735,20855,20715,20855,31557
2026-06-24,09:26,20875,20880,20755,20900,32663
2026-06-24,09:27,20890,20980,20835,20980,7033
2026-06-24,09:28,20960,20895,20875,20975,19946
2026-06-24,09:29,20900,20980,20900,20995,3556
2026-06-24,09:30,21000,21070,20980,21075,11241
2026-06-24,09:31,21070,21000,20960,21070,9439
2026-06-24,09:32,21010,21035,20960,21040,3002
2026-06-24,09:33,21035,20940,20925,21060,7064
2026-06-24,09:34,20940,20995,20930,21000,1436
2026-06-24,09:35,20975,20875,20850,20995,9310
2026-06-24,09:36,20880,20885,20865,20940,4775
2026-06-24,09:37,20910,20900,20860,20925,5167
2026-06-24,09:38,20900,20940,20880,20970,8603
2026-06-24,09:39,20910,20980,20900,20980,2627
2026-06-24,09:40,20995,20930,20925,20995,8510
2026-06-24,09:41,20920,20970,20900,20990,2429
2026-06-24,09:42,20955,21080,20955,21090,5679
2026-06-24,09:43,21080,21050,21020,21080,2816
2026-06-24,09:44,21050,21045,21020,21065,694
2026-06-24,09:45,21045,21040,21010,21045,1070
2026-06-24,09:46,21060,21065,21015,21070,573
2026-06-24,09:47,21060,21040,20980,21070,3358
2026-06-24,09:48,21040,20975,20975,21040,2075
2026-06-24,09:49,20975,20975,20945,21005,4158
