date,time,open,close,low,high,volume
2026-07-06,09:00,23270,23255,23205,23300,37097
2026-07-06,09:01,23250,23055,23025,23275,57478
2026-07-06,09:02,23050,23095,22900,23110,51975
2026-07-06,09:03,23095,23315,23095,23345,47847
2026-07-06,09:04,23345,23522,23340,23540,76303
2026-07-06,09:05,23522,23630,23460,23635,105231
2026-07-06,09:06,23625,23870,23625,23880,63145
2026-07-06,09:07,23840,23750,23730,23865,71569
2026-07-06,09:08,23760,23870,23750,23885,33727
2026-07-06,09:09,23862,23970,23860,23985,41179
2026-07-06,09:10,23970,24075,23935,24150,37490
2026-07-06,09:11,24075,24200,24050,24200,44159
2026-07-06,09:12,24165,24280,24165,24350,65696
2026-07-06,09:13,24272,24300,24200,24315,23910
2026-07-06,09:14,24315,24400,24270,24430,39747
2026-07-06,09:15,24390,24400,24330,24440,42911
2026-07-06,09:16,24420,24375,24285,24425,50877
2026-07-06,09:17,24385,24370,24335,24400,18347
2026-07-06,09:18,24362,24475,24315,24495,43072
2026-07-06,09:19,24485,24360,24340,24485,25229
2026-07-06,09:20,24350,24490,24345,24500,40144
2026-07-06,09:21,24485,24445,24405,24500,12876
2026-07-06,09:22,24445,24255,24245,24460,53055
2026-07-06,09:23,24260,24095,24095,24335,28286
2026-07-06,09:24,24100,24080,24050,24160,33323
2026-07-06,09:25,24090,24080,24060,24135,14426
2026-07-06,09:26,24085,23995,23995,24110,21803
2026-07-06,09:27,24000,23925,23910,24020,21844
2026-07-06,09:28,23920,23935,23895,23960,37957
2026-07-06,09:29,23955,23900,23885,23970,11892
2026-07-06,09:30,23900,23945,23855,23965,37661
2026-07-06,09:31,23950,24080,23920,24100,30961
2026-07-06,09:32,24045,24215,24045,24275,12039
2026-07-06,09:33,24215,24170,24075,24215,40417
2026-07-06,09:34,24150,24300,24120,24320,13448
2026-07-06,09:35,24305,24170,24140,24320,33350
2026-07-06,09:36,24170,24230,24120,24250,14608
2026-07-06,09:37,24215,24240,24215,24275,10764
2026-07-06,09:38,24250,24350,24245,24350,12176
2026-07-06,09:39,24350,24295,24260,24370,13121
2026-07-06,09:40,24300,24340,24270,24355,28890
2026-07-06,09:41,24340,24330,24275,24355,16199
2026-07-06,09:42,24305,24300,24290,24345,3790
2026-07-06,09:43,24310,24400,24295,24410,26298
2026-07-06,09:44,24400,24380,24310,24405,46931
2026-07-06,09:45,24395,24475,24370,24510,33724
2026-07-06,09:46,24480,24450,24440,24495,12603
2026-07-06,09:47,24450,24370,24365,24455,26497
2026-07-06,09:48,24385,24440,24380,24475,25851
2026-07-06,09:49,24435,24370,24370,24455,14826
2026-07-06,09:50,24370,24365,24335,24445,31202
2026-07-06,09:51,24340,24410,24335,24455,29220
2026-07-06,09:52,24425,24305,24305,24435,16676
2026-07-06,09:53,24305,24275,24275,24365,24202
2026-07-06,09:54,24280,24245,24220,24305,23620
2026-07-06,09:55,24255,24255,24225,24335,5239
2026-07-06,09:56,24255,24225,24215,24280,11722
2026-07-06,09:57,24265,24145,24145,24265,4972
2026-07-06,09:58,24145,24120,24095,24170,4058
2026-07-06,09:59,24120,24085,24080,24125,3220
2026-07-06,10:00,24080,24065,23985,24095,19576
2026-07-06,10:01,24065,24165,24030,24200,15257
2026-07-06,10:02,24195,24180,24135,24210,2391
2026-07-06,10:03,24180,24125,24085,24180,24161
2026-07-06,10:04,24135,24040,24020,24135,13275
2026-07-06,10:05,24040,24015,24005,24070,8657
2026-07-06,10:06,24020,24070,23980,24070,9515
2026-07-06,10:07,24070,24105,24030,24135,8069
2026-07-06,10:08,24105,24085,24055,24130,3074
2026-07-06,10:09,24090,24092,24065,24150,3829
2026-07-06,10:10,24092,24060,24050,24100,4063
2026-07-06,10:11,24085,24010,24005,24095,14633
2026-07-06,10:12,24050,24045,24005,24075,11148
2026-07-06,10:13,24070,24160,24070,24160,7912
2026-07-06,10:14,24160,24140,24105,24210,19918
2026-07-06,10:15,24140,24105,24045,24140,16223
2026-07-06,10:16,24130,24125,24105,24165,3070
2026-07-06,10:17,24155,24205,24135,24215,8376
2026-07-06,10:18,24220,24250,24215,24275,6820
2026-07-06,10:19,24240,24180,24170,24240,5075
2026-07-06,10:20,24175,24160,24155,24200,2889
2026-07-06,10:21,24150,24145,24100,24165,5088
2026-07-06,10:22,24165,24135,24120,24165,2345
2026-07-06,10:23,24165,24040,24040,24165,4986
2026-07-06,10:24,24070,24025,24015,24100,1540
2026-07-06,10:25,24040,24055,24020,24060,1312
2026-07-06,10:26,24055,23995,23995,24090,6138
2026-07-06,10:27,23995,23995,23935,23995,10608
2026-07-06,10:28,23990,23985,23965,24020,11130
2026-07-06,10:29,24025,24000,23955,24025,4710
2026-07-06,10:30,24000,24050,23965,24050,4825
2026-07-06,10:31,24025,24105,24025,24140,4044
2026-07-06,10:32,24105,24055,24050,24120,3015
2026-07-06,10:33,24050,24090,24000,24095,10368
2026-07-06,10:34,24075,24075,24070,24125,2707
2026-07-06,10:35,24085,24030,24010,24100,3069
2026-07-06,10:36,24030,24065,24025,24065,778
2026-07-06,10:37,24065,24075,24010,24085,1699
2026-07-06,10:38,24060,24045,24005,24060,12199
2026-07-06,10:39,24050,24040,24020,24070,2221
2026-07-06,10:40,24025,24100,24015,24100,3460
2026-07-06,10:41,24075,24140,24075,24160,5747
2026-07-06,10:42,24130,24065,24025,24140,13923
2026-07-06,10:43,24060,24075,24055,24165,6320
2026-07-06,10:44,24065,24025,24000,24080,13906
2026-07-06,10:45,24025,23980,23980,24025,3530
2026-07-06,10:46,23985,23970,23925,24000,6675
2026-07-06,10:47,23960,23940,23905,23960,6371
2026-07-06,10:48,23940,23890,23885,23940,9077
2026-07-06,10:49,23885,23845,23830,23890,8057
2026-07-06,10:50,23845,23790,23790,23875,11240
2026-07-06,10:51,23790,23840,23790,23840,10618
2026-07-06,10:52,23815,23770,23770,23840,11277
2026-07-06,10:53,23770,23720,23720,23770,6073
2026-07-06,10:54,23720,23645,23645,23735,12436
2026-07-06,10:55,23660,23715,23630,23735,32383
2026-07-06,10:56,23710,23710,23700,23760,8813
2026-07-06,10:57,23705,23720,23690,23750,8272
2026-07-06,10:58,23710,23785,23710,23785,4398
2026-07-06,10:59,23745,23760,23740,23800,2964
2026-07-06,11:00,23790,23805,23765,23840,6894
2026-07-06,11:01,23820,23910,23785,23950,15479
2026-07-06,11:02,23935,23925,23890,23950,9319
2026-07-06,11:03,23925,23940,23885,23940,3550
2026-07-06,11:04,23940,23970,23895,23970,8102
2026-07-06,11:05,23955,23905,23880,23960,1916
2026-07-06,11:06,23900,23840,23805,23900,3719
2026-07-06,11:07,23805,23730,23720,23805,2939
2026-07-06,11:08,23740,23735,23700,23755,10107
2026-07-06,11:09,23735,23750,23715,23760,2317
2026-07-06,11:10,23725,23700,23685,23735,1441
2026-07-06,11:11,23700,23650,23645,23700,19045
2026-07-06,11:12,23640,23585,23560,23700,46856
2026-07-06,11:13,23585,23570,23545,23600,6276
2026-07-06,11:14,23545,23550,23535,23565,2131
2026-07-06,11:15,23542,23640,23542,23640,10500
2026-07-06,11:16,23640,23700,23595,23700,5128
2026-07-06,11:17,23660,23550,23525,23660,27554
2026-07-06,11:18,23560,23565,23530,23590,9632
2026-07-06,11:19,23565,23540,23540,23590,17716
2026-07-06,11:20,23580,23585,23535,23620,11310
2026-07-06,11:21,23595,23605,23595,23650,3231
2026-07-06,11:22,23600,23620,23570,23625,2238
2026-07-06,11:23,23615,23610,23580,23645,8046
2026-07-06,11:24,23605,23570,23570,23615,8932
2026-07-06,11:25,23565,23550,23520,23565,18056
2026-07-06,11:26,23520,23495,23495,23535,9862
2026-07-06,11:27,23490,23455,23430,23520,8070
2026-07-06,11:28,23430,23387,23380,23440,3409
2026-07-06,11:29,23387,23305,23285,23400,37884
2026-07-06,11:30,23305,23335,23290,23345,15088
2026-07-06,11:31,23370,23345,23325,23390,4169
2026-07-06,11:32,23370,23355,23320,23370,1313
2026-07-06,11:33,23355,23280,23280,23355,4634
2026-07-06,11:34,23300,23300,23260,23320,9155
2026-07-06,11:35,23265,23295,23260,23330,1844
