date,time,open,close,low,high,volume
2026-07-03,09:00,1896000,1929000,1895000,1933000,32015
2026-07-03,09:01,1930000,1896000,1895000,1932000,6552
2026-07-03,09:02,1895000,1871000,1867000,1903000,8085
2026-07-03,09:03,1869000,1880000,1863000,1882000,6936
2026-07-03,09:04,1879000,1863000,1863000,1887000,7571
2026-07-03,09:05,1863000,1864000,1855000,1870000,6713
2026-07-03,09:06,1864000,1874000,1858000,1881000,5657
2026-07-03,09:07,1874000,1880000,1870000,1885000,3588
2026-07-03,09:08,1880000,1856000,1853000,1885000,5093
2026-07-03,09:09,1856000,1842000,1841000,1861000,7279
2026-07-03,09:10,1842000,1853000,1833000,1853000,9999
2026-07-03,09:11,1854000,1869000,1852000,1877000,5084
2026-07-03,09:12,1868000,1854000,1851000,1870000,4541
2026-07-03,09:13,1854000,1860000,1850000,1866000,7756
2026-07-03,09:14,1860000,1850000,1850000,1870000,3669
2026-07-03,09:15,1852000,1839000,1838000,1858000,5360
2026-07-03,09:16,1839000,1837000,1827000,1842000,10910
2026-07-03,09:17,1840000,1841000,1836000,1853000,3716
2026-07-03,09:18,1841000,1821000,1820000,1841000,4573
2026-07-03,09:19,1820000,1809000,1804000,1821000,12840
2026-07-03,09:20,1809000,1819000,1806000,1820000,7500
2026-07-03,09:21,1819000,1809000,1808000,1829000,4889
2026-07-03,09:22,1809000,1806000,1801000,1814000,6079
2026-07-03,09:23,1806000,1803000,1801000,1809000,5213
2026-07-03,09:24,1803000,1784000,1783000,1809000,13494
2026-07-03,09:25,1785000,1780000,1777000,1795000,7562
2026-07-03,09:26,1780500,1786000,1779000,1788000,4881
2026-07-03,09:27,1785000,1771000,1770000,1790000,7856
2026-07-03,09:28,1770000,1776000,1763000,1785000,9811
2026-07-03,09:29,1776500,1777000,1770000,1780000,5552
2026-07-03,09:30,1776000,1764000,1761000,1779000,5317
2026-07-03,09:31,1763000,1763000,1754000,1766000,9499
2026-07-03,09:32,1762000,1751000,1750000,1767000,6219
2026-07-03,09:33,1750000,1743000,1739000,1751000,8924
2026-07-03,09:34,1742000,1735000,1734000,1745000,7013
2026-07-03,09:35,1735000,1774000,1734000,1776000,8114
2026-07-03,09:36,1774000,1794000,1774000,1794000,9014
2026-07-03,09:37,1794000,1799000,1791000,1802000,5791
2026-07-03,09:38,1799000,1805000,1798000,1812000,4597
2026-07-03,09:39,1805000,1796000,1790000,1805000,6399
2026-07-03,09:40,1795000,1779000,1773000,1796000,5550
2026-07-03,09:41,1779000,1779000,1773000,1783000,2990
2026-07-03,09:42,1778000,1764000,1762000,1778000,3626
2026-07-03,09:43,1764000,1765000,1760000,1778000,4030
2026-07-03,09:44,1767000,1761000,1761000,1774000,3240
2026-07-03,09:45,1762000,1754000,1752000,1763000,3293
2026-07-03,09:46,1755000,1764000,1751000,1766000,3553
2026-07-03,09:47,1764000,1760000,1754000,1766000,4387
2026-07-03,09:48,1760000,1765000,1759000,1770000,5021
2026-07-03,09:49,1765000,1766000,1763000,1771000,3344
2026-07-03,09:50,1767000,1769000,1766000,1773000,2713
2026-07-03,09:51,1769000,1758000,1757500,1769000,2635
2026-07-03,09:52,1759000,1754000,1754000,1760000,1662
2026-07-03,09:53,1755000,1745000,1741000,1756000,7295
2026-07-03,09:54,1745000,1747000,1742000,1751000,3531
