date,time,open,close,low,high,volume
2026-07-02,09:02,170215,169235,168000,170215,305674
2026-07-02,09:03,169330,166945,166600,169860,157350
2026-07-02,09:04,166920,166880,166630,167530,116736
2026-07-02,09:05,166915,169045,166500,169095,102726
2026-07-02,09:06,168965,167070,166645,169455,123347
2026-07-02,09:07,167070,167900,166840,168325,55793
2026-07-02,09:08,167960,168020,167355,168115,64579
2026-07-02,09:09,168020,167825,167470,168365,110782
2026-07-02,09:10,167755,169285,167720,169460,59206
2026-07-02,09:11,169235,169000,168660,169300,68129
2026-07-02,09:12,169000,166595,166500,169005,122976
2026-07-02,09:13,166595,166470,166200,167100,99005
2026-07-02,09:14,166440,165500,165440,166485,113237
2026-07-02,09:15,165500,164630,164470,166290,126121
2026-07-02,09:16,164630,164570,164320,165120,65485
2026-07-02,09:17,164570,164380,164135,165400,61942
2026-07-02,09:18,164350,164535,164295,165360,60399
2026-07-02,09:19,164550,164365,164230,165140,51577
2026-07-02,09:20,164435,165255,164000,165350,72538
2026-07-02,09:21,165300,166525,165250,166850,73675
2026-07-02,09:22,166510,167195,165880,167870,71191
2026-07-02,09:23,167180,167125,167020,167760,43463
2026-07-02,09:24,167120,167280,167090,167945,53467
2026-07-02,09:25,167250,167160,166500,167360,39629
2026-07-02,09:26,167060,166505,166250,167095,44456
2026-07-02,09:27,166500,165815,165470,166525,45998
2026-07-02,09:28,165815,166350,165115,167000,36400
2026-07-02,09:29,166350,167065,165665,167280,43559
2026-07-02,09:30,167010,166180,165785,167235,49372
2026-07-02,09:31,166205,166885,166020,167325,30151
2026-07-02,09:32,166800,165925,165810,166875,51168
2026-07-02,09:33,165980,165660,165260,165980,40394
2026-07-02,09:34,165665,165950,165525,166200,28562
2026-07-02,09:35,165945,167420,165540,167610,52439
2026-07-02,09:36,167420,166600,166430,167900,42806
2026-07-02,09:37,166685,166035,165900,166925,41839
2026-07-02,09:38,166000,166015,165740,166600,27113
2026-07-02,09:39,166025,165340,165180,166060,57290
2026-07-02,09:40,165330,164750,164410,165405,83954
2026-07-02,09:41,164835,164170,164125,164960,25643
2026-07-02,09:42,164170,163700,163650,164500,80005
2026-07-02,09:43,163700,163000,162790,163730,100337
2026-07-02,09:44,162965,163130,162870,163345,18692
2026-07-02,09:45,163130,162580,162410,163175,57241
2026-07-02,09:46,162575,162235,162155,162750,33765
2026-07-02,09:47,162235,161970,161890,162250,57208
2026-07-02,09:48,161975,163530,161795,164000,90294
2026-07-02,09:49,163600,164690,163355,165000,65995
2026-07-02,09:50,164690,164080,163430,165040,36209
2026-07-02,09:51,164080,164930,163925,165760,69834
2026-07-02,09:52,164915,165735,164695,165995,54156
2026-07-02,09:53,165670,166175,165420,166340,47256
2026-07-02,09:54,166200,166830,166125,166915,68452
2026-07-02,09:55,166830,166375,166175,167320,56242
2026-07-02,09:56,166370,167100,165665,167250,39141
2026-07-02,09:57,167055,166455,166455,167105,21769
2026-07-02,09:58,166520,165205,165045,166635,27310
2026-07-02,09:59,165210,165960,164535,166170,59286
2026-07-02,10:00,165980,165300,164610,166075,34019
2026-07-02,10:01,165355,164500,164475,165895,57520
2026-07-02,10:02,164565,164920,164350,165385,45413
2026-07-02,10:03,164955,164750,164500,165240,41814
2026-07-02,10:04,164730,166745,164340,166895,87115
2026-07-02,10:05,166770,167210,166445,167580,74667
2026-07-02,10:06,167205,169080,166940,169250,119756
2026-07-02,10:07,169000,168315,168120,169050,121258
2026-07-02,10:08,168315,169800,168260,169800,38691
2026-07-02,10:09,169805,169465,169405,169940,60103
2026-07-02,10:10,169430,170115,168495,170115,59694
2026-07-02,10:11,170045,169790,169500,170235,54737
2026-07-02,10:12,169795,170285,169685,170500,32864
2026-07-02,10:13,170245,169735,169500,170305,43035
2026-07-02,10:14,169700,170080,169240,170140,27234
2026-07-02,10:15,170080,168670,168570,170140,31038
2026-07-02,10:16,168775,171120,168700,171595,67064
2026-07-02,10:17,171130,171585,171000,172225,80124
2026-07-02,10:18,171650,172225,171235,172300,50516
2026-07-02,10:19,172265,172390,171400,172500,54763
2026-07-02,10:20,172380,171600,171505,173100,52408
2026-07-02,10:21,171525,172470,171150,172600,39797
2026-07-02,10:22,172480,172965,172085,173015,37484
2026-07-02,10:23,173025,173615,172930,173785,32902
2026-07-02,10:24,173670,173860,173200,173900,27227
2026-07-02,10:25,173880,174530,173755,175000,63958
2026-07-02,10:26,174495,174505,174300,175290,50136
2026-07-02,10:27,174530,173810,173335,174575,42252
2026-07-02,10:28,173895,174165,173340,174230,34010
2026-07-02,10:29,174230,175470,174165,175550,56892
2026-07-02,10:30,175555,176080,175450,176460,50411
2026-07-02,10:31,176075,176995,175600,177120,64648
2026-07-02,10:32,176995,176420,175920,177220,52039
2026-07-02,10:33,176415,175990,175900,176955,30485
2026-07-02,10:34,175987,177270,175610,177410,63495
2026-07-02,10:35,177240,177845,177140,177995,45498
2026-07-02,10:36,177940,178805,177540,178850,43252
2026-07-02,10:37,178790,179110,178710,179185,65662
2026-07-02,10:38,179110,177670,177400,179175,63013
2026-07-02,10:39,177660,177395,176755,177660,47381
2026-07-02,10:40,177410,176850,176275,177635,36144
2026-07-02,10:41,176710,176475,176055,176870,56214
2026-07-02,10:42,176355,177310,176065,177920,44060
2026-07-02,10:43,177370,178670,177310,179185,58664
2026-07-02,10:44,178655,178270,178035,178805,21783
2026-07-02,10:45,178255,177785,176415,178255,27981
2026-07-02,10:46,177785,178050,177570,178675,14761
2026-07-02,10:47,177995,178665,177715,179200,38905
2026-07-02,10:48,178640,179845,178300,180000,52294
2026-07-02,10:49,179855,178735,178500,179915,25840
2026-07-02,10:50,178735,179845,178500,180225,72040
2026-07-02,10:51,179645,179760,179420,180150,41063
2026-07-02,10:52,179890,179930,179570,180290,37593
2026-07-02,10:53,179930,179610,178500,179930,56045
2026-07-02,10:54,179600,179520,179100,179745,15655
2026-07-02,10:55,179605,178985,178890,179650,30191
2026-07-02,10:56,178900,179270,178420,179740,60591
2026-07-02,10:57,179195,180165,179040,180350,36707
2026-07-02,10:58,179995,179170,178850,180230,32208
2026-07-02,10:59,179170,179570,178710,179895,40644
2026-07-02,11:00,179555,178505,178140,179555,41486
2026-07-02,11:01,178510,178630,177900,178845,37161
2026-07-02,11:02,178710,178780,178450,179425,27398
2026-07-02,11:03,178790,179365,178710,179740,17870
2026-07-02,11:04,179370,180315,179040,180400,40329
2026-07-02,11:05,180315,181020,180315,181095,45930
2026-07-02,11:06,181020,181250,180605,181515,43609
2026-07-02,11:07,181295,181090,180655,181495,18070
2026-07-02,11:08,181040,180940,180655,181155,18580
2026-07-02,11:09,180940,181065,180685,181405,27125
2026-07-02,11:10,181150,181260,180600,181295,13633
2026-07-02,11:11,181300,181495,181005,181740,23008
2026-07-02,11:12,181490,180865,180570,181600,23343
2026-07-02,11:13,180840,181160,180650,181370,20335
2026-07-02,11:14,181185,181720,181030,181975,32872
2026-07-02,11:15,181740,181935,181570,181995,19889
2026-07-02,11:16,181915,181565,181465,181950,10397
2026-07-02,11:17,181620,180820,180620,181710,29549
2026-07-02,11:18,180755,179580,179080,180820,37909
2026-07-02,11:19,179620,178945,178430,179620,53151
2026-07-02,11:20,178970,178880,178650,179550,47693
2026-07-02,11:21,178895,179025,178510,179495,26457
2026-07-02,11:22,179075,177730,177560,179365,42434
2026-07-02,11:23,177700,178245,177345,178245,54738
2026-07-02,11:24,178245,177030,176600,178245,47954
2026-07-02,11:25,176925,177050,176415,177400,22452
2026-07-02,11:26,177000,177262,176430,177295,20831
2026-07-02,11:27,177230,177625,177130,177935,32910
2026-07-02,11:28,177695,177435,177180,177830,9191
2026-07-02,11:29,177285,177000,176330,177370,31540
2026-07-02,11:30,177000,176735,176530,177290,19250
2026-07-02,11:31,176790,176520,175525,176845,25505
2026-07-02,11:32,176505,177575,176155,177575,22017
2026-07-02,11:33,177500,177395,177125,177895,23710
2026-07-02,11:34,177185,177985,177060,177995,21605
2026-07-02,11:35,177995,177860,177215,177995,9557
2026-07-02,11:36,177860,177305,177285,177995,11042
2026-07-02,11:37,177400,178060,177215,178080,13691
2026-07-02,11:38,178060,177480,177250,178060,7069
