date,time,open,close,low,high,volume
2026-06-26,09:00,220440,221095,219250,222155,112868
2026-06-26,09:01,221015,218605,218275,222645,76532
2026-06-26,09:02,218520,222195,217490,222625,59178
2026-06-26,09:03,221775,220610,219985,222500,35599
2026-06-26,09:04,220595,218915,218335,221050,89396
2026-06-26,09:05,218410,218955,217425,219140,41370
2026-06-26,09:06,218955,218335,218210,220525,45724
2026-06-26,09:07,218335,218050,216535,218335,57504
2026-06-26,09:08,218160,218255,217550,219315,54439
2026-06-26,09:09,218180,219755,217140,219920,55416
2026-06-26,09:10,219620,219515,218735,219950,45145
2026-06-26,09:11,219545,218370,218370,220440,61720
2026-06-26,09:12,218410,218390,217500,218940,34702
2026-06-26,09:13,218385,219655,218095,219730,58040
2026-06-26,09:14,219660,219500,219040,220350,56905
2026-06-26,09:15,219465,218597,217580,219625,67064
2026-06-26,09:16,218735,217040,216925,219000,50269
2026-06-26,09:17,217040,218045,216875,218750,33551
2026-06-26,09:18,218035,216435,216295,218925,48985
2026-06-26,09:19,216395,215720,215600,216690,68004
2026-06-26,09:20,215740,216320,215000,216425,82747
2026-06-26,09:21,216340,215335,215175,216670,26405
2026-06-26,09:22,215310,216140,214640,216675,57039
2026-06-26,09:23,216000,215040,214950,216750,36135
2026-06-26,09:24,215025,214360,214100,215325,78139
2026-06-26,09:25,214380,214405,213890,215065,64857
2026-06-26,09:26,214405,212720,212560,214730,46916
2026-06-26,09:27,212725,213035,212210,213630,39273
2026-06-26,09:28,212990,213950,212925,214740,36966
2026-06-26,09:29,213950,214475,213020,214560,37155
2026-06-26,09:30,214435,211910,211580,214500,65228
2026-06-26,09:31,211975,212160,211825,213045,89742
2026-06-26,09:32,212190,210255,210255,212770,72888
2026-06-26,09:33,210250,210470,209800,211130,162387
2026-06-26,09:34,210585,210000,209195,210775,53520
2026-06-26,09:35,210020,210000,209310,210500,57378
2026-06-26,09:36,210105,212595,209305,212705,54192
2026-06-26,09:37,212645,211655,211365,212840,44207
2026-06-26,09:38,211655,210585,210205,211755,35509
2026-06-26,09:39,210480,211225,210160,211265,30299
2026-06-26,09:40,211240,212980,211105,213150,47194
2026-06-26,09:41,213030,211475,210655,213120,37706
2026-06-26,09:42,211600,211935,211005,213100,35309
2026-06-26,09:43,211950,212705,211610,212830,28205
2026-06-26,09:44,212670,211375,211375,212855,32718
2026-06-26,09:45,211425,211615,211375,212385,18283
2026-06-26,09:46,211880,213175,211880,213300,24942
2026-06-26,09:47,213280,214170,212630,214630,137998
2026-06-26,09:48,214125,214830,213860,215050,55950
2026-06-26,09:49,214830,212940,212750,215000,38273
2026-06-26,09:50,212915,212755,211780,213255,35366
2026-06-26,09:51,212870,213795,212850,214745,40053
2026-06-26,09:52,213825,214350,213825,214855,25289
2026-06-26,09:53,214310,213930,213000,214605,27731
2026-06-26,09:54,213875,212200,211985,213950,39960
2026-06-26,09:55,212180,211165,211000,212305,32682
2026-06-26,09:56,211080,210960,210875,212020,29834
2026-06-26,09:57,211185,210705,210180,211230,36488
2026-06-26,09:58,210585,211190,210450,211820,30685
2026-06-26,09:59,211185,210220,210125,211710,14401
2026-06-26,10:00,210375,211735,209850,211835,58206
2026-06-26,10:01,211640,211760,211305,213530,67596
2026-06-26,10:02,211825,211750,210675,212590,35284
2026-06-26,10:03,211950,211950,211670,212520,29572
2026-06-26,10:04,212000,210320,210045,212310,25625
2026-06-26,10:05,210325,208590,208590,210600,74093
2026-06-26,10:06,208590,209105,208130,209435,45614
2026-06-26,10:07,209110,209580,209085,210480,27706
2026-06-26,10:08,209485,211480,209485,211715,31469
2026-06-26,10:09,211360,210550,210020,211645,17146
2026-06-26,10:10,210855,211440,210050,211440,21346
2026-06-26,10:11,211450,211465,211135,212050,22367
2026-06-26,10:12,211410,212280,211245,212520,46650
2026-06-26,10:13,212280,212065,211345,212465,15203
2026-06-26,10:14,212090,212375,211780,212465,23735
2026-06-26,10:15,212380,213730,212375,214555,75978
2026-06-26,10:16,213825,214500,213485,214500,42665
2026-06-26,10:17,214390,214825,214390,215165,62065
2026-06-26,10:18,214960,214725,214050,214970,34620
2026-06-26,10:19,214700,215030,214210,215030,30388
2026-06-26,10:20,215035,215870,214905,215975,59611
2026-06-26,10:21,215870,214690,214065,216120,63964
2026-06-26,10:22,214685,214950,214030,215135,24799
2026-06-26,10:23,215095,214505,214455,216000,21300
2026-06-26,10:24,214520,214230,213945,214540,19693
2026-06-26,10:25,214225,213105,212955,214335,28185
2026-06-26,10:26,213260,212980,212845,213895,25383
2026-06-26,10:27,212990,213540,212750,213700,40674
2026-06-26,10:28,213505,212270,212215,213540,36738
2026-06-26,10:29,212350,211520,211520,212470,34786
2026-06-26,10:30,211590,211505,210800,211885,33375
2026-06-26,10:31,211675,212410,211500,213015,26436
2026-06-26,10:32,212270,210285,210285,212340,30997
2026-06-26,10:33,210280,210120,209840,210725,41355
2026-06-26,10:34,210075,209725,208970,210085,41160
2026-06-26,10:35,209780,210105,209540,210210,7916
2026-06-26,10:36,210105,210855,210105,210955,14915
2026-06-26,10:37,210845,210380,209860,211175,44759
2026-06-26,10:38,210415,209990,209600,210490,15400
2026-06-26,10:39,209985,211395,209855,211580,19321
2026-06-26,10:40,211435,210770,210010,211435,34805
2026-06-26,10:41,210745,209735,209650,211035,22744
2026-06-26,10:42,209745,209370,209250,210115,29910
2026-06-26,10:43,209400,209885,209255,210000,15756
2026-06-26,10:44,209937,208840,208700,210475,36683
2026-06-26,10:45,208805,208910,208390,209125,54504
2026-06-26,10:46,209045,208280,208085,209400,23557
2026-06-26,10:47,208310,209100,208200,209510,14590
2026-06-26,10:48,209105,209480,209095,210320,34037
2026-06-26,10:49,209435,209120,208800,209450,14931
2026-06-26,10:50,208990,208490,208280,209220,27951
2026-06-26,10:51,208490,208085,208000,208940,37462
2026-06-26,10:52,208085,207265,207185,208085,65757
2026-06-26,10:53,207200,206755,206545,207370,43351
2026-06-26,10:54,206750,206905,206565,207010,48262
2026-06-26,10:55,206825,206845,206570,207290,52470
2026-06-26,10:56,206810,205710,205685,206825,62084
2026-06-26,10:57,205710,205060,205035,205800,45802
2026-06-26,10:58,205065,204625,204600,206125,87339
2026-06-26,10:59,204615,206075,204395,206385,66189
2026-06-26,11:00,206165,205565,205430,207500,79258
2026-06-26,11:01,205650,204520,204485,205715,33372
2026-06-26,11:02,204500,204150,203835,204675,41098
2026-06-26,11:03,204190,205035,203970,205070,29929
2026-06-26,11:04,204760,204295,204115,204870,31730
2026-06-26,11:05,204325,205290,204280,205885,25531
2026-06-26,11:06,205235,205255,205030,205850,14988
2026-06-26,11:07,205255,205230,204405,205580,27731
2026-06-26,11:08,205215,204450,204350,205445,16298
2026-06-26,11:09,204390,203975,203900,204690,29389
2026-06-26,11:10,203950,203935,203605,204120,17771
2026-06-26,11:11,203950,203330,202640,203950,56157
2026-06-26,11:12,203180,203235,203180,204475,44181
2026-06-26,11:13,203240,202810,202115,203315,33812
