date,time,open,close,low,high,volume
2026-06-29,09:00,7400,7515,7350,7530,1446870
2026-06-29,09:01,7510,7675,7500,7710,2788251
2026-06-29,09:02,7675,7735,7650,7795,3340856
2026-06-29,09:03,7730,7535,7535,7760,2793463
2026-06-29,09:04,7540,7590,7500,7595,2115877
2026-06-29,09:05,7587,7535,7520,7625,2001719
2026-06-29,09:06,7535,7430,7420,7570,1223080
2026-06-29,09:07,7425,7500,7375,7525,1544146
2026-06-29,09:08,7505,7565,7490,7575,807901
2026-06-29,09:09,7565,7530,7530,7625,1448707
2026-06-29,09:10,7530,7550,7490,7570,806994
2026-06-29,09:11,7550,7500,7470,7550,551993
2026-06-29,09:12,7500,7570,7500,7600,620360
2026-06-29,09:13,7570,7700,7555,7705,847286
2026-06-29,09:14,7705,7725,7660,7735,839334
2026-06-29,09:15,7730,7805,7720,7845,1098296
2026-06-29,09:16,7810,7875,7780,7885,2493504
2026-06-29,09:17,7870,7665,7645,7875,2220324
2026-06-29,09:18,7675,7565,7550,7675,1506706
2026-06-29,09:19,7567,7745,7560,7755,1804479
2026-06-29,09:20,7745,7660,7645,7775,1483501
2026-06-29,09:21,7665,7730,7650,7740,692351
2026-06-29,09:22,7730,7840,7710,7840,953064
2026-06-29,09:23,7835,7830,7795,7860,1221378
2026-06-29,09:24,7830,7820,7750,7830,1332166
2026-06-29,09:25,7815,7855,7760,7860,925266
2026-06-29,09:26,7845,7875,7805,7880,836149
2026-06-29,09:27,7875,7845,7810,7880,1239714
2026-06-29,09:28,7855,7915,7815,7920,1222345
2026-06-29,09:29,7920,7975,7885,7975,1572946
2026-06-29,09:30,7975,7915,7855,7980,1817348
2026-06-29,09:31,7927,7995,7905,7995,1335466
2026-06-29,09:32,7990,8040,7975,8055,2033007
2026-06-29,09:33,8040,8040,7935,8040,1659002
2026-06-29,09:34,8035,8055,8025,8090,1326378
2026-06-29,09:35,8060,8040,8000,8115,1545358
2026-06-29,09:36,8045,7995,7955,8085,1658062
2026-06-29,09:37,8000,8010,7970,8055,832680
2026-06-29,09:38,8010,7900,7895,8022,912922
2026-06-29,09:39,7900,7940,7860,7960,1039392
2026-06-29,09:40,7935,7825,7815,7950,1073900
2026-06-29,09:41,7825,7780,7750,7835,1699999
2026-06-29,09:42,7780,7790,7725,7800,1018752
2026-06-29,09:43,7785,7855,7775,7855,1185133
2026-06-29,09:44,7860,7840,7795,7860,776363
2026-06-29,09:45,7840,7920,7820,7920,703269
2026-06-29,09:46,7920,7970,7910,7995,1104082
2026-06-29,09:47,7980,8000,7925,8005,608452
2026-06-29,09:48,8005,8005,7990,8060,984385
2026-06-29,09:49,8005,7950,7925,8020,1036138
2026-06-29,09:50,7955,7920,7875,7980,922041
2026-06-29,09:51,7930,7850,7835,7945,410601
2026-06-29,09:52,7855,7795,7795,7865,803040
2026-06-29,09:53,7800,7825,7790,7870,566290
2026-06-29,09:54,7825,7750,7735,7835,1155335
2026-06-29,09:55,7750,7665,7655,7750,1390600
2026-06-29,09:56,7660,7725,7645,7730,1172190
2026-06-29,09:57,7725,7670,7650,7725,885953
2026-06-29,09:58,7670,7600,7590,7705,1011122
2026-06-29,09:59,7595,7615,7570,7625,1260028
2026-06-29,10:00,7605,7585,7480,7620,2235957
2026-06-29,10:01,7585,7625,7555,7625,834354
2026-06-29,10:02,7625,7700,7610,7735,1596617
2026-06-29,10:03,7700,7755,7690,7770,1103144
2026-06-29,10:04,7745,7755,7705,7775,729892
2026-06-29,10:05,7770,7685,7655,7770,692134
2026-06-29,10:06,7682,7585,7580,7682,1116013
2026-06-29,10:07,7595,7620,7550,7630,671440
2026-06-29,10:08,7625,7625,7600,7650,667397
2026-06-29,10:09,7630,7660,7610,7660,401136
2026-06-29,10:10,7660,7640,7625,7705,1089984
2026-06-29,10:11,7640,7730,7635,7730,365904
2026-06-29,10:12,7720,7760,7715,7770,784048
2026-06-29,10:13,7770,7810,7760,7810,775852
2026-06-29,10:14,7810,7755,7725,7820,834880
2026-06-29,10:15,7760,7735,7735,7785,396192
2026-06-29,10:16,7750,7780,7705,7780,651011
2026-06-29,10:17,7785,7860,7780,7870,1285795
2026-06-29,10:18,7860,7855,7830,7880,717226
2026-06-29,10:19,7865,7770,7765,7865,719802
2026-06-29,10:20,7770,7750,7735,7805,968794
2026-06-29,10:21,7755,7780,7700,7780,507081
2026-06-29,10:22,7777,7800,7765,7820,771033
2026-06-29,10:23,7800,7840,7790,7850,363404
2026-06-29,10:24,7850,7835,7810,7860,1105572
2026-06-29,10:25,7835,7865,7785,7870,545946
2026-06-29,10:26,7865,7840,7815,7880,591874
2026-06-29,10:27,7840,7900,7790,7900,454969
2026-06-29,10:28,7895,7865,7855,7900,646245
2026-06-29,10:29,7865,7905,7865,7905,459907
2026-06-29,10:30,7900,7790,7760,7900,1351711
2026-06-29,10:31,7790,7700,7685,7795,1208691
2026-06-29,10:32,7700,7620,7605,7705,799265
2026-06-29,10:33,7615,7670,7610,7685,660595
2026-06-29,10:34,7670,7735,7655,7740,1476303
2026-06-29,10:35,7735,7670,7655,7740,659640
2026-06-29,10:36,7670,7585,7575,7680,1224008
2026-06-29,10:37,7590,7635,7520,7650,2992463
2026-06-29,10:38,7635,7610,7605,7695,2268558
2026-06-29,10:39,7615,7520,7515,7635,2015054
2026-06-29,10:40,7520,7475,7425,7520,4184814
2026-06-29,10:41,7475,7440,7430,7485,606489
2026-06-29,10:42,7440,7450,7420,7505,671577
2026-06-29,10:43,7450,7450,7400,7455,635840
2026-06-29,10:44,7450,7415,7415,7455,452679
2026-06-29,10:45,7410,7540,7410,7575,935305
2026-06-29,10:46,7550,7555,7520,7565,674983
2026-06-29,10:47,7550,7580,7525,7595,391477
2026-06-29,10:48,7585,7595,7550,7610,678830
2026-06-29,10:49,7595,7555,7550,7625,471971
2026-06-29,10:50,7550,7575,7525,7585,248424
